#YR  DOY HOUR MIN SEC PWV(mm)
2008 65 2 0 0. 1.71
2008 65 4 0 0. 1.83
2008 66 2 0 0. 2.88
2008 67 2 0 0. 2.79
2008 67 4 0 0. 2.95
2008 68 2 0 0. 3.42
2008 68 4 0 0. 3.37
2008 69 2 0 0. 2.20
2008 69 4 0 0. 2.25
2008 70 2 0 0. 1.82
2008 70 4 0 0. 1.66
2008 71 2 0 0. 2.13
2008 71 4 0 0. 2.91
2008 72 2 0 0. 4.59
2008 72 4 0 0. 5.12
2008 73 2 0 0. 2.91
2008 73 4 0 0. 3.25
2008 74 2 0 0. 4.71
2008 74 4 0 0. 4.26
2008 75 2 0 0. 2.89
2008 75 4 0 0. 2.98
2008 76 2 0 0. 2.39
2008 76 4 0 0. 2.99
2008 77 2 0 0. 3.02
2008 77 4 0 0. 3.40
2008 78 2 0 0. 3.49
2008 78 4 0 0. 3.69
2008 79 2 0 0. 2.70
2008 79 4 0 0. 3.32
2008 80 2 0 0. 4.12
2008 80 4 0 0. 4.26
2008 81 2 0 0. 2.63
2008 81 4 0 0. 2.81
2008 82 2 0 0. 3.70
2008 82 4 0 0. 4.13
2008 83 2 0 0. 2.61
2008 83 4 0 0. 2.79
2008 84 2 0 0. 2.96
2008 85 2 0 0. 2.64
2008 85 4 0 0. 2.42
2008 86 2 0 0. 2.49
2008 86 4 0 0. 2.43
2008 87 2 0 0. 3.48
2008 87 4 0 0. 3.18
2008 88 2 0 0. 3.48
2008 88 4 0 0. 3.70
2008 89 2 0 0. 3.97
2008 89 4 0 0. 4.38
2008 90 2 0 0. 3.82
2008 90 4 0 0. 3.67
2008 91 2 0 0. 3.67
2008 91 4 0 0. 3.58
2008 92 2 0 0. 3.23
2008 92 4 0 0. 3.32
2008 92 6 0 0. 3.27
2008 92 8 0 0. 3.66
2008 92 10 0 0. 3.66
2008 92 12 0 0. 2.29
2008 92 14 0 0. 3.64
2008 92 16 0 0. 3.13
2008 92 18 0 0. 3.04
2008 92 20 0 0. 3.10
2008 92 22 0 0. 2.48
2008 93 0 0 0. 2.08
2008 93 2 0 0. 2.24
2008 93 4 0 0. 2.28
2008 93 6 0 0. 2.17
2008 93 8 0 0. 2.42
2008 93 10 0 0. 2.46
2008 93 12 0 0. 2.96
2008 93 14 0 0. 4.35
2008 93 16 0 0. 4.10
2008 93 18 0 0. 4.16
2008 93 20 0 0. 4.31
2008 93 22 0 0. 3.97
2008 94 0 0 0. 3.62
2008 94 2 0 0. 4.02
2008 94 4 0 0. 3.79
2008 94 6 0 0. 3.97
2008 94 8 0 0. 3.85
2008 94 10 0 0. 4.04
2008 94 12 0 0. 4.81
2008 94 14 0 0. 5.18
2008 94 16 0 0. 5.04
2008 94 18 0 0. 4.89
2008 94 20 0 0. 4.95
2008 94 22 0 0. 4.48
2008 95 0 0 0. 5.05
2008 95 2 0 0. 5.03
2008 95 4 0 0. 4.77
2008 95 6 0 0. 4.87
2008 95 8 0 0. 4.45
2008 95 10 0 0. 5.18
2008 95 12 0 0. 5.50
2008 95 14 0 0. 5.26
2008 95 16 0 0. 4.49
2008 95 18 0 0. 4.31
2008 95 20 0 0. 3.70
2008 95 22 0 0. 3.76
2008 96 0 0 0. 4.41
2008 96 2 0 0. 4.23
2008 96 4 0 0. 4.65
2008 96 6 0 0. 4.82
2008 96 8 0 0. 4.02
2008 96 10 0 0. 4.66
2008 96 12 0 0. 5.28
2008 96 14 0 0. 4.74
2008 96 16 0 0. 4.59
2008 96 18 0 0. 5.17
2008 96 20 0 0. 5.05
2008 96 22 0 0. 3.74
2008 97 0 0 0. 2.47
2008 97 2 0 0. 3.72
2008 97 4 0 0. 3.56
2008 97 6 0 0. 3.90
2008 97 8 0 0. 3.71
2008 97 10 0 0. 2.29
2008 97 12 0 0. 1.70
2008 97 14 0 0. 2.38
2008 97 16 0 0. 2.04
2008 97 18 0 0. 2.44
2008 97 20 0 0. 2.34
2008 97 22 0 0. 2.00
2008 98 0 0 0. 2.09
2008 98 2 0 0. 2.13
2008 98 4 0 0. 2.14
2008 98 6 0 0. 2.29
2008 98 8 0 0. 2.18
2008 98 10 0 0. 2.85
2008 98 12 0 0. 2.22
2008 98 14 0 0. 2.77
2008 98 16 0 0. 2.71
2008 98 18 0 0. 3.58
2008 98 20 0 0. 3.82
2008 98 22 0 0. 3.51
2008 99 0 0 0. 2.59
2008 99 2 0 0. 3.37
2008 99 4 0 0. 3.10
2008 99 6 0 0. 2.92
2008 99 8 0 0. 3.57
2008 99 10 0 0. 3.48
2008 99 12 0 0. 2.36
2008 99 14 0 0. 3.44
2008 99 16 0 0. 2.85
2008 99 18 0 0. 3.58
2008 99 20 0 0. 3.78
2008 99 22 0 0. 3.43
2008 100 0 0 0. 3.25
2008 100 2 0 0. 3.35
2008 100 4 0 0. 2.98
2008 100 6 0 0. 2.79
2008 100 8 0 0. 3.26
2008 100 10 0 0. 3.59
2008 100 12 0 0. 3.04
2008 100 14 0 0. 3.50
2008 100 16 0 0. 4.03
2008 100 18 0 0. 4.17
2008 100 20 0 0. 4.78
2008 100 22 0 0. 5.35
2008 101 0 0 0. 3.66
2008 101 2 0 0. 4.12
2008 101 4 0 0. 4.76
2008 101 6 0 0. 4.16
2008 101 8 0 0. 5.18
2008 101 10 0 0. 6.23
2008 101 12 0 0. 4.50
2008 101 14 0 0. 5.22
2008 101 16 0 0. 4.82
2008 101 18 0 0. 5.60
2008 101 20 0 0. 5.29
2008 101 22 0 0. 4.88
2008 102 0 0 0. 4.57
2008 102 2 0 0. 6.00
2008 102 4 0 0. 5.65
2008 102 6 0 0. 6.56
2008 102 8 0 0. 6.93
2008 102 10 0 0. 5.82
2008 102 12 0 0. 3.68
2008 102 14 0 0. 4.44
2008 102 16 0 0. 5.37
2008 102 18 0 0. 5.30
2008 102 20 0 0. 5.87
2008 102 22 0 0. 5.34
2008 103 0 0 0. 6.51
2008 103 2 0 0. 6.16
2008 103 4 0 0. 4.50
2008 103 6 0 0. 4.83
2008 103 8 0 0. 3.57
2008 103 10 0 0. 4.06
2008 103 12 0 0. 3.68
2008 103 14 0 0. 3.27
2008 103 16 0 0. 3.99
2008 103 18 0 0. 4.57
2008 103 20 0 0. 4.40
2008 103 22 0 0. 3.49
2008 104 0 0 0. 3.97
2008 105 2 0 0. 3.65
2008 105 4 0 0. 3.40
2008 105 6 0 0. 3.78
2008 105 8 0 0. 2.94
2008 105 10 0 0. 4.89
2008 105 12 0 0. 3.85
2008 105 14 0 0. 4.13
2008 105 16 0 0. 4.78
2008 105 18 0 0. 4.86
2008 105 20 0 0. 5.24
2008 105 22 0 0. 4.81
2008 106 0 0 0. 6.00
2008 106 2 0 0. 5.87
2008 106 4 0 0. 5.83
2008 106 6 0 0. 5.37
2008 106 8 0 0. 5.10
2008 106 10 0 0. 6.84
2008 106 12 0 0. 4.14
2008 106 14 0 0. 3.96
2008 106 16 0 0. 4.37
2008 106 18 0 0. 4.48
2008 106 20 0 0. 5.08
2008 106 22 0 0. 5.01
2008 107 0 0 0. 5.16
2008 107 2 0 0. 4.59
2008 107 4 0 0. 4.83
2008 107 6 0 0. 4.82
2008 107 8 0 0. 4.42
2008 107 10 0 0. 5.03
2008 107 12 0 0. 6.26
2008 107 14 0 0. 6.44
2008 107 16 0 0. 5.42
2008 107 18 0 0. 3.41
2008 107 20 0 0. 3.56
2008 107 22 0 0. 2.63
2008 108 0 0 0. 3.41
2008 108 2 0 0. 2.76
2008 108 4 0 0. 2.74
2008 108 6 0 0. 2.61
2008 108 8 0 0. 2.76
2008 108 10 0 0. 2.94
2008 108 12 0 0. 2.45
2008 108 14 0 0. 2.73
2008 108 16 0 0. 2.24
2008 108 18 0 0. 2.51
2008 108 20 0 0. 2.17
2008 108 22 0 0. 2.23
2008 109 0 0 0. 2.81
2008 109 2 0 0. 2.42
2008 109 4 0 0. 2.52
2008 109 6 0 0. 2.43
2008 109 8 0 0. 1.67
2008 109 10 0 0. 2.40
2008 109 12 0 0. 2.39
2008 109 14 0 0. 2.07
2008 109 16 0 0. 1.96
2008 109 18 0 0. 2.23
2008 109 20 0 0. 2.24
2008 109 22 0 0. 2.43
2008 110 0 0 0. 2.47
2008 110 2 0 0. 2.54
2008 110 4 0 0. 2.42
2008 110 6 0 0. 2.77
2008 110 8 0 0. 2.70
2008 110 10 0 0. 2.71
2008 110 12 0 0. 2.98
2008 110 14 0 0. 3.10
2008 110 16 0 0. 3.46
2008 110 18 0 0. 3.28
2008 110 20 0 0. 3.65
2008 110 22 0 0. 3.60
2008 111 0 0 0. 3.38
2008 111 2 0 0. 3.27
2008 111 4 0 0. 3.46
2008 111 6 0 0. 2.72
2008 111 8 0 0. 3.20
2008 111 10 0 0. 2.82
2008 111 12 0 0. 2.24
2008 111 14 0 0. 2.79
2008 111 16 0 0. 2.39
2008 111 18 0 0. 2.82
2008 111 20 0 0. 2.87
2008 111 22 0 0. 2.86
2008 112 0 0 0. 2.79
2008 112 2 0 0. 2.94
2008 112 4 0 0. 3.10
2008 112 6 0 0. 2.67
2008 112 8 0 0. 2.66
2008 112 10 0 0. 2.45
2008 112 12 0 0. 1.94
2008 112 14 0 0. 2.13
2008 112 16 0 0. 2.34
2008 112 18 0 0. 2.47
2008 112 20 0 0. 2.85
2008 112 22 0 0. 2.84
2008 113 0 0 0. 2.97
2008 113 2 0 0. 2.72
2008 113 4 0 0. 2.92
2008 113 6 0 0. 2.87
2008 113 8 0 0. 2.62
2008 113 10 0 0. 3.52
2008 113 12 0 0. 1.96
2008 113 14 0 0. 2.39
2008 113 16 0 0. 3.71
2008 113 18 0 0. 3.61
2008 113 20 0 0. 3.75
2008 113 22 0 0. 3.12
2008 114 0 0 0. 2.73
2008 114 2 0 0. 2.56
2008 114 4 0 0. 2.04
2008 114 6 0 0. 2.00
2008 114 8 0 0. 2.21
2008 114 10 0 0. 2.43
2008 114 12 0 0. 2.19
2008 114 14 0 0. 2.67
2008 114 16 0 0. 4.07
2008 114 18 0 0. 4.14
2008 114 20 0 0. 4.73
2008 114 22 0 0. 3.51
2008 115 0 0 0. 2.72
2008 115 2 0 0. 2.59
2008 115 4 0 0. 2.31
2008 115 6 0 0. 2.36
2008 115 8 0 0. 2.25
2008 115 10 0 0. 2.24
2008 115 12 0 0. 2.49
2008 115 14 0 0. 3.88
2008 115 16 0 0. 3.68
2008 115 18 0 0. 3.76
2008 115 20 0 0. 4.35
2008 115 22 0 0. 4.06
2008 116 0 0 0. 3.46
2008 116 2 0 0. 3.46
2008 116 4 0 0. 3.08
2008 116 6 0 0. 2.80
2008 116 8 0 0. 3.39
2008 116 10 0 0. 4.47
2008 116 12 0 0. 5.88
2008 116 14 0 0. 5.56
2008 116 16 0 0. 4.43
2008 116 18 0 0. 5.04
2008 116 20 0 0. 5.08
2008 116 22 0 0. 4.15
2008 117 0 0 0. 4.37
2008 117 2 0 0. 4.65
2008 117 4 0 0. 4.16
2008 117 6 0 0. 3.66
2008 117 8 0 0. 4.37
2008 117 10 0 0. 3.39
2008 117 12 0 0. 3.56
2008 117 14 0 0. 4.44
2008 117 16 0 0. 4.98
2008 117 18 0 0. 4.83
2008 117 20 0 0. 4.99
2008 117 22 0 0. 3.86
2008 118 0 0 0. 3.77
2008 118 2 0 0. 4.02
2008 118 4 0 0. 4.16
2008 118 6 0 0. 3.43
2008 118 8 0 0. 3.52
2008 118 10 0 0. 4.22
2008 118 12 0 0. 4.75
2008 118 14 0 0. 4.60
2008 118 16 0 0. 5.40
2008 118 18 0 0. 5.94
2008 118 20 0 0. 6.67
2008 118 22 0 0. 6.35
2008 119 0 0 0. 5.89
2008 119 2 0 0. 5.75
2008 119 4 0 0. 5.56
2008 119 6 0 0. 5.05
2008 119 8 0 0. 5.10
2008 119 10 0 0. 4.97
2008 119 12 0 0. 6.49
2008 119 14 0 0. 6.16
2008 119 16 0 0. 6.01
2008 119 18 0 0. 5.70
2008 119 20 0 0. 5.53
2008 119 22 0 0. 5.04
2008 120 0 0 0. 5.45
2008 120 2 0 0. 5.34
2008 120 4 0 0. 4.57
2008 120 6 0 0. 4.36
2008 120 8 0 0. 4.50
2008 120 10 0 0. 4.12
2008 120 12 0 0. 3.50
2008 120 14 0 0. 3.16
2008 120 16 0 0. 3.87
2008 120 18 0 0. 3.84
2008 120 20 0 0. 4.50
2008 120 22 0 0. 4.57
2008 121 0 0 0. 4.62
2008 121 2 0 0. 4.42
2008 121 4 0 0. 4.03
2008 121 6 0 0. 3.96
2008 121 8 0 0. 3.48
2008 121 10 0 0. 2.80
2008 121 12 0 0. 2.88
2008 121 14 0 0. 4.20
2008 121 16 0 0. 5.31
2008 121 18 0 0. 5.08
2008 121 20 0 0. 5.27
2008 121 22 0 0. 4.88
2008 122 0 0 0. 4.73
2008 145 6 0 0. 9.41
2008 145 8 0 0. 9.39
2008 145 10 0 0. 11.22
2008 145 12 0 0. 10.82
2008 145 14 0 0. 11.15
2008 145 16 0 0. 11.00
2008 145 18 0 0. 11.03
2008 145 20 0 0. 10.55
2008 145 22 0 0. 10.11
2008 146 0 0 0. 10.31
2008 146 2 0 0. 7.51
2008 146 4 0 0. 5.81
2008 146 6 0 0. 6.98
2008 146 8 0 0. 7.29
2008 146 10 0 0. 7.24
2008 146 12 0 0. 7.62
2008 146 14 0 0. 8.76
2008 146 16 0 0. 7.75
2008 146 18 0 0. 7.61
2008 146 20 0 0. 6.89
2008 146 22 0 0. 6.15
2008 147 0 0 0. 6.68
2008 147 2 0 0. 4.55
2008 147 4 0 0. 3.62
2008 147 6 0 0. 3.40
2008 147 8 0 0. 5.57
2008 147 10 0 0. 6.81
2008 147 12 0 0. 6.62
2008 147 14 0 0. 6.58
2008 147 16 0 0. 5.82
2008 147 18 0 0. 5.84
2008 147 20 0 0. 6.09
2008 147 22 0 0. 6.87
2008 148 0 0 0. 7.07
2008 148 2 0 0. 5.32
2008 148 4 0 0. 3.48
2008 148 6 0 0. 4.67
2008 148 8 0 0. 4.21
2008 148 10 0 0. 3.90
2008 148 12 0 0. 5.16
2008 148 14 0 0. 5.69
2008 148 16 0 0. 4.92
2008 148 18 0 0. 5.92
2008 148 20 0 0. 5.94
2008 148 22 0 0. 5.09
2008 149 0 0 0. 4.84
2008 149 2 0 0. 3.24
2008 149 4 0 0. 2.89
2008 149 6 0 0. 3.51
2008 149 8 0 0. 3.71
2008 149 10 0 0. 5.20
2008 149 12 0 0. 4.17
2008 149 14 0 0. 5.53
2008 149 16 0 0. 5.83
2008 149 18 0 0. 5.99
2008 149 20 0 0. 6.13
2008 149 22 0 0. 5.77
2008 150 0 0 0. 6.18
2008 150 2 0 0. 5.20
2008 150 4 0 0. 5.47
2008 150 6 0 0. 5.05
2008 150 8 0 0. 3.52
2008 150 10 0 0. 4.68
2008 150 12 0 0. 5.36
2008 150 14 0 0. 6.17
2008 150 16 0 0. 6.45
2008 150 18 0 0. 6.71
2008 150 20 0 0. 6.78
2008 150 22 0 0. 7.16
2008 151 0 0 0. 7.31
2008 151 2 0 0. 6.49
2008 151 4 0 0. 6.25
2008 151 6 0 0. 6.79
2008 151 8 0 0. 6.81
2008 151 10 0 0. 6.45
2008 151 12 0 0. 6.43
2008 151 14 0 0. 8.51
2008 151 16 0 0. 7.98
2008 151 18 0 0. 8.04
2008 151 20 0 0. 7.65
2008 151 22 0 0. 7.69
2008 152 0 0 0. 7.52
2008 152 2 0 0. 7.01
2008 152 4 0 0. 7.22
2008 152 6 0 0. 6.87
2008 152 8 0 0. 6.66
2008 152 10 0 0. 8.14
2008 152 12 0 0. 8.14
2008 152 14 0 0. 8.09
2008 152 16 0 0. 8.29
2008 152 18 0 0. 7.69
2008 152 20 0 0. 7.96
2008 152 22 0 0. 8.41
2008 153 0 0 0. 8.13
2008 153 2 0 0. 7.93
2008 153 4 0 0. 7.44
2008 153 6 0 0. 7.57
2008 153 8 0 0. 7.03
2008 153 10 0 0. 8.56
2008 153 12 0 0. 8.67
2008 153 14 0 0. 9.35
2008 153 16 0 0. 9.08
2008 153 18 0 0. 8.81
2008 153 20 0 0. 9.57
2008 153 22 0 0. 10.04
2008 154 0 0 0. 9.63
2008 154 2 0 0. 8.78
2008 154 4 0 0. 9.04
2008 154 6 0 0. 9.24
2008 154 8 0 0. 10.46
2008 154 10 0 0. 11.44
2008 154 12 0 0. 11.79
2008 154 14 0 0. 11.30
2008 154 16 0 0. 12.05
2008 154 18 0 0. 11.25
2008 154 20 0 0. 11.31
2008 154 22 0 0. 11.29
2008 155 0 0 0. 11.18
2008 155 2 0 0. 10.31
2008 155 4 0 0. 10.16
2008 155 6 0 0. 10.41
2008 155 8 0 0. 11.11
2008 155 10 0 0. 11.72
2008 155 12 0 0. 10.34
2008 155 14 0 0. 10.52
2008 155 16 0 0. 10.31
2008 155 18 0 0. 10.05
2008 155 20 0 0. 9.95
2008 155 22 0 0. 10.58
2008 156 0 0 0. 10.75
2008 156 2 0 0. 10.57
2008 156 4 0 0. 10.18
2008 156 6 0 0. 10.35
2008 156 8 0 0. 11.13
2008 156 10 0 0. 10.27
2008 156 12 0 0. 7.91
2008 156 14 0 0. 7.47
2008 156 16 0 0. 8.75
2008 156 18 0 0. 8.06
2008 156 20 0 0. 9.76
2008 156 22 0 0. 10.13
2008 157 0 0 0. 10.79
2008 157 2 0 0. 9.31
2008 157 4 0 0. 10.35
2008 157 6 0 0. 9.61
2008 157 8 0 0. 9.38
2008 157 10 0 0. 9.21
2008 157 12 0 0. 6.09
2008 157 14 0 0. 6.21
2008 157 16 0 0. 5.48
2008 157 18 0 0. 5.20
2008 157 20 0 0. 5.64
2008 157 22 0 0. 5.93
2008 158 0 0 0. 5.94
2008 158 2 0 0. 5.58
2008 158 4 0 0. 5.85
2008 158 6 0 0. 5.40
2008 158 8 0 0. 5.95
2008 158 10 0 0. 6.75
2008 158 12 0 0. 6.26
2008 158 14 0 0. 6.50
2008 158 16 0 0. 7.05
2008 158 18 0 0. 7.58
2008 158 20 0 0. 7.69
2008 158 22 0 0. 7.56
2008 159 0 0 0. 7.46
2008 159 2 0 0. 7.30
2008 159 4 0 0. 7.56
2008 159 6 0 0. 8.13
2008 159 8 0 0. 8.76
2008 159 10 0 0. 9.43
2008 159 12 0 0. 9.17
2008 159 14 0 0. 10.18
2008 159 16 0 0. 10.65
2008 159 18 0 0. 10.17
2008 159 20 0 0. 11.29
2008 159 22 0 0. 11.81
2008 160 0 0 0. 11.52
2008 160 2 0 0. 10.93
2008 160 4 0 0. 11.55
2008 160 6 0 0. 11.42
2008 160 8 0 0. 12.59
2008 160 10 0 0. 12.72
2008 160 12 0 0. 14.11
2008 160 14 0 0. 12.70
2008 160 16 0 0. 11.97
2008 160 18 0 0. 10.34
2008 160 20 0 0. 10.62
2008 160 22 0 0. 9.22
2008 161 0 0 0. 9.05
2008 161 2 0 0. 10.87
2008 161 4 0 0. 10.97
2008 161 6 0 0. 10.44
2008 161 8 0 0. 7.86
2008 161 10 0 0. 10.27
2008 161 12 0 0. 9.95
2008 161 14 0 0. 10.52
2008 161 16 0 0. 9.70
2008 161 18 0 0. 9.95
2008 161 20 0 0. 11.42
2008 161 22 0 0. 12.17
2008 162 0 0 0. 11.23
2008 162 2 0 0. 11.08
2008 162 4 0 0. 11.41
2008 162 6 0 0. 11.17
2008 162 8 0 0. 11.86
2008 162 10 0 0. 11.30
2008 162 12 0 0. 13.00
2008 162 14 0 0. 13.65
2008 162 16 0 0. 12.33
2008 162 18 0 0. 13.49
2008 162 20 0 0. 13.86
2008 162 22 0 0. 14.73
2008 163 0 0 0. 14.59
2008 163 2 0 0. 14.49
2008 163 4 0 0. 15.22
2008 163 6 0 0. 14.93
2008 163 8 0 0. 14.85
2008 163 10 0 0. 15.96
2008 163 12 0 0. 14.81
2008 163 14 0 0. 14.46
2008 163 16 0 0. 14.01
2008 163 18 0 0. 13.91
2008 163 20 0 0. 13.82
2008 163 22 0 0. 14.65
2008 164 0 0 0. 14.48
2008 164 2 0 0. 14.14
2008 164 4 0 0. 15.82
2008 164 6 0 0. 14.09
2008 164 8 0 0. 15.13
2008 164 10 0 0. 14.94
2008 164 12 0 0. 14.86
2008 164 14 0 0. 14.15
2008 164 16 0 0. 13.54
2008 164 18 0 0. 13.52
2008 164 20 0 0. 13.61
2008 164 22 0 0. 13.62
2008 165 0 0 0. 13.50
2008 165 2 0 0. 14.28
2008 165 4 0 0. 14.19
2008 165 6 0 0. 13.87
2008 165 8 0 0. 15.19
2008 165 10 0 0. 15.29
2008 165 12 0 0. 16.32
2008 165 14 0 0. 16.31
2008 187 2 0 0. 12.12
2008 187 4 0 0. 12.67
2008 187 6 0 0. 13.76
2008 187 8 0 0. 11.93
2008 187 10 0 0. 14.05
2008 187 12 0 0. 12.98
2008 187 14 0 0. 14.59
2008 187 16 0 0. 15.96
2008 187 18 0 0. 16.63
2008 187 20 0 0. 17.39
2008 187 22 0 0. 16.66
2008 188 0 0 0. 16.94
2008 188 2 0 0. 16.09
2008 188 4 0 0. 16.26
2008 188 6 0 0. 15.94
2008 188 8 0 0. 15.91
2008 188 10 0 0. 16.28
2008 188 12 0 0. 18.96
2008 188 14 0 0. 17.88
2008 188 16 0 0. 17.41
2008 188 18 0 0. 15.68
2008 188 20 0 0. 15.76
2008 188 22 0 0. 14.81
2008 189 0 0 0. 14.34
2008 189 2 0 0. 13.41
2008 189 4 0 0. 12.08
2008 189 6 0 0. 11.45
2008 189 8 0 0. 13.12
2008 189 10 0 0. 12.13
2008 189 12 0 0. 13.14
2008 189 14 0 0. 12.67
2008 189 16 0 0. 13.43
2008 189 18 0 0. 14.43
2008 189 20 0 0. 15.13
2008 189 22 0 0. 14.61
2008 190 0 0 0. 15.07
2008 190 2 0 0. 12.81
2008 190 4 0 0. 12.25
2008 190 6 0 0. 11.06
2008 190 8 0 0. 11.42
2008 190 10 0 0. 12.35
2008 190 12 0 0. 10.96
2008 190 14 0 0. 10.96
2008 190 16 0 0. 11.52
2008 190 18 0 0. 11.83
2008 190 20 0 0. 12.89
2008 190 22 0 0. 12.76
2008 191 0 0 0. 12.49
2008 191 2 0 0. 13.13
2008 191 4 0 0. 13.63
2008 191 6 0 0. 13.21
2008 191 8 0 0. 14.04
2008 191 10 0 0. 13.48
2008 191 12 0 0. 13.72
2008 191 14 0 0. 17.36
2008 191 16 0 0. 16.03
2008 191 18 0 0. 15.49
2008 191 20 0 0. 15.96
2008 191 22 0 0. 14.75
2008 192 0 0 0. 15.41
2008 192 2 0 0. 14.62
2008 192 4 0 0. 15.69
2008 192 6 0 0. 14.91
2008 192 8 0 0. 15.27
2008 192 10 0 0. 16.25
2008 192 12 0 0. 15.14
2008 192 14 0 0. 14.11
2008 192 16 0 0. 13.83
2008 192 18 0 0. 13.69
2008 192 20 0 0. 14.38
2008 192 22 0 0. 15.35
2008 193 0 0 0. 14.30
2008 193 2 0 0. 12.32
2008 193 4 0 0. 12.02
2008 193 6 0 0. 9.96
2008 193 8 0 0. 11.55
2008 193 10 0 0. 11.76
2008 193 12 0 0. 11.54
2008 193 14 0 0. 12.76
2008 193 16 0 0. 13.17
2008 193 18 0 0. 12.07
2008 193 20 0 0. 12.88
2008 193 22 0 0. 13.30
2008 194 0 0 0. 13.24
2008 194 2 0 0. 12.40
2008 194 4 0 0. 11.18
2008 194 6 0 0. 11.40
2008 194 8 0 0. 11.17
2008 194 10 0 0. 11.40
2008 194 12 0 0. 12.00
2008 194 14 0 0. 14.45
2008 194 16 0 0. 15.09
2008 194 18 0 0. 15.44
2008 194 20 0 0. 15.34
2008 194 22 0 0. 12.97
2008 195 0 0 0. 14.56
2008 195 2 0 0. 12.18
2008 195 4 0 0. 11.71
2008 195 6 0 0. 11.27
2008 195 8 0 0. 12.11
2008 195 10 0 0. 14.13
2008 195 12 0 0. 12.85
2008 195 14 0 0. 14.99
2008 195 16 0 0. 14.85
2008 195 18 0 0. 14.13
2008 195 20 0 0. 14.04
2008 195 22 0 0. 11.82
2008 196 0 0 0. 11.39
2008 196 2 0 0. 10.76
2008 196 4 0 0. 10.14
2008 196 6 0 0. 9.92
2008 196 8 0 0. 11.51
2008 196 10 0 0. 11.61
2008 196 12 0 0. 11.52
2008 196 14 0 0. 11.97
2008 196 16 0 0. 11.68
2008 196 18 0 0. 11.21
2008 196 20 0 0. 11.78
2008 196 22 0 0. 11.51
2008 197 0 0 0. 12.26
2008 197 2 0 0. 10.37
2008 197 4 0 0. 9.77
2008 197 6 0 0. 10.40
2008 197 8 0 0. 10.41
2008 197 10 0 0. 10.21
2008 197 12 0 0. 9.99
2008 197 14 0 0. 11.48
2008 197 16 0 0. 11.09
2008 197 18 0 0. 10.14
2008 197 20 0 0. 10.24
2008 197 22 0 0. 10.10
2008 198 0 0 0. 10.37
2008 198 2 0 0. 9.06
2008 198 4 0 0. 9.59
2008 198 6 0 0. 10.17
2008 198 8 0 0. 11.31
2008 198 10 0 0. 11.60
2008 198 12 0 0. 10.47
2008 198 14 0 0. 10.61
2008 198 16 0 0. 11.51
2008 198 18 0 0. 11.69
2008 198 20 0 0. 12.97
2008 198 22 0 0. 13.08
2008 199 0 0 0. 12.35
2008 199 2 0 0. 13.15
2008 199 4 0 0. 13.49
2008 199 6 0 0. 12.97
2008 199 8 0 0. 14.85
2008 199 10 0 0. 16.04
2008 199 12 0 0. 14.57
2008 199 14 0 0. 15.38
2008 199 16 0 0. 15.22
2008 199 18 0 0. 15.02
2008 199 20 0 0. 14.25
2008 199 22 0 0. 13.82
2008 200 0 0 0. 14.25
2008 200 2 0 0. 13.69
2008 200 4 0 0. 14.36
2008 200 6 0 0. 16.00
2008 200 8 0 0. 16.15
2008 200 10 0 0. 17.84
2008 200 12 0 0. 15.06
2008 200 14 0 0. 13.95
2008 200 16 0 0. 10.59
2008 200 18 0 0. 10.91
2008 200 20 0 0. 11.34
2008 200 22 0 0. 10.95
2008 201 0 0 0. 10.47
2008 201 2 0 0. 10.91
2008 201 4 0 0. 11.07
2008 201 6 0 0. 11.99
2008 201 8 0 0. 13.02
2008 201 10 0 0. 13.76
2008 201 12 0 0. 13.64
2008 201 14 0 0. 12.45
2008 201 16 0 0. 12.36
2008 201 18 0 0. 12.31
2008 201 20 0 0. 12.92
2008 201 22 0 0. 12.93
2008 202 0 0 0. 12.16
2008 202 2 0 0. 11.81
2008 202 4 0 0. 12.14
2008 202 6 0 0. 10.68
2008 202 8 0 0. 9.85
2008 202 10 0 0. 11.45
2008 202 12 0 0. 12.43
2008 202 14 0 0. 12.79
2008 202 16 0 0. 13.63
2008 202 18 0 0. 13.33
2008 202 20 0 0. 13.88
2008 202 22 0 0. 12.95
2008 203 0 0 0. 12.28
2008 203 2 0 0. 12.34
2008 203 4 0 0. 11.90
2008 203 6 0 0. 13.75
2008 203 8 0 0. 13.17
2008 203 10 0 0. 12.04
2008 203 12 0 0. 11.93
2008 203 14 0 0. 11.97
2008 203 16 0 0. 11.56
2008 203 18 0 0. 11.73
2008 203 20 0 0. 12.02
2008 203 22 0 0. 12.63
2008 204 0 0 0. 12.45
2008 204 2 0 0. 11.00
2008 204 4 0 0. 10.51
2008 204 6 0 0. 10.19
2008 204 8 0 0. 10.30
2008 204 10 0 0. 10.80
2008 204 12 0 0. 10.00
2008 204 14 0 0. 9.41
2008 204 16 0 0. 9.06
2008 204 18 0 0. 9.86
2008 204 20 0 0. 10.30
2008 204 22 0 0. 10.13
2008 205 0 0 0. 9.23
2008 205 2 0 0. 8.95
2008 205 4 0 0. 8.40
2008 205 6 0 0. 8.84
2008 205 8 0 0. 8.50
2008 205 10 0 0. 10.24
2008 205 12 0 0. 10.03
2008 205 14 0 0. 9.72
2008 205 16 0 0. 10.20
2008 205 18 0 0. 10.27
2008 205 20 0 0. 9.12
2008 205 22 0 0. 8.74
2008 206 0 0 0. 8.73
